ID,X,Y,size,production,is_outdoor,is_commercial,multisite
2909,628023.264347376,6312846.65712428,593,Fi,0,1,0
2910,661898.663154926,6286632.43128766,315,FaFi,0,1,0
2911,579093.853758402,6404928.01257776,8579,Fa,0,1,8
2912,632058.966569216,6256289.60197595,658,FaFi,0,1,0
2913,467328.913073069,6283334.66033371,147,FaFi,0,1,0
2914,508769.620851863,6224327.53673916,3177,Fa,0,1,0
2915,518587.351770162,6224726.5426646,1070,FaFi,0,1,0
2916,719210.692066378,6328743.03217205,2012,Fi,0,1,0
2917,770196.31956995,6270114.56996635,7450,Fa,0,1,0
2918,641328.894249932,6199145.92774937,980,FaFi,0,1,0
2919,827550.183744534,6312415.01307127,350,Fi,0,1,0
2920,631239.044828296,6336562.41869116,791,Fi,0,1,0
2921,633564.634105786,6196489.8870809,1179,Fi,0,1,0
2922,682490.932278506,6160869.47321451,282,Fa,0,1,0
2923,659945.501051737,6310236.31633977,715,Fi,1,1,0
2924,632604.573324323,6356397.66301894,3824,Fa,0,1,103
2925,780639.768866179,6289865.78514283,1629,Fi,0,1,0
2926,688768.947176372,6396467.27165408,624,FaFi,1,1,0
2927,684956.721170293,6352403.11359298,2853,Fi,1,1,0
2928,660751.849093704,6185656.12530557,338,Fi,0,1,0
2929,787874.138213366,6317498.34816323,541,Fi,0,1,0
2930,682770.462664529,6161176.96742094,6,Fi,1,0,0
2931,606956.844102079,6406549.21034601,551,FaFi,0,1,0
2932,553141.186879859,6344833.84819815,1036,FaFi,0,1,0
2933,807127.514586003,6297493.91403458,179,FaFi,0,1,106
2934,496951.359838722,6326058.94421242,1842,FaFi,0,1,5
2935,629497.867513555,6356466.60323667,215,Fi,1,1,121
2936,668066.866825333,6359336.36697115,266,Fi,0,1,0
2937,453533.97649557,6280486.88289839,1051,Fi,0,1,0
2938,571774.715839113,6321170.54480067,93,Fi,0,1,53
2939,725019.855850594,6340232.99817144,160,Fi,0,1,0
2940,551704.981904776,6329695.6371386,877,Fi,0,1,0
2941,558293.823204816,6235672.22897381,275,Fi,0,1,0
2942,793739.371799781,6342707.13126766,2296,FaFi,0,1,41
2943,456070.383735149,6298888.10672347,367,Fi,0,1,0
2944,564990.284525617,6350529.20145867,361,FaFi,0,1,0
2945,673249.679528989,6161416.63454148,113,Fi,0,1,26
2946,809344.527168219,6301003.84087931,5,Fi,1,0,0
2947,582830.703836819,6254884.53474816,11,Fi,1,0,0
2948,625436.455250371,6422439.8533852,1034,FaFi,0,1,0
2949,472527.571284548,6187293.34140484,7782,Fa,0,1,29
2950,829436.263639364,6312647.91104074,276,Fi,0,1,0
2951,719014.481953541,6385086.45517521,1221,Fa,0,1,0
2952,705041.767758818,6312463.29869621,901,Fa,0,1,0
2953,670743.838782625,6314142.46316085,558,FaFi,0,1,0
2954,685793.285061599,6237479.76034355,1040,FaFi,0,1,0
2955,535125.261369504,6250599.30922771,530,Fi,1,1,0
2956,584106.302193015,6248915.23174303,1445,Fi,0,1,0
2957,712826.822677278,6314513.50675739,670,Fi,0,1,0
2958,509048.64329765,6223532.50992386,1724,Fi,0,1,0
2959,685365.844999403,6303088.6149123,190,FaFi,0,1,0
2960,732398.018398878,6353638.86546922,434,Fi,1,1,0
2961,832020.056749623,6314600.4349305,1,Fi,1,0,0
2962,606433.123328153,6271989.19411527,2,Fi,1,0,0
2963,453412.62919208,6319572.99409148,2719,FaFi,0,1,0
2964,537114.006742824,6310514.7230982,129,Fi,0,1,0
2965,540395.732990319,6215478.17750824,2398,Fa,0,1,0
2966,692471.744351239,6174901.61481599,58,FaFi,0,1,0
2967,702854.67079506,6242720.86384054,857,FaFi,0,1,0
2968,537360.860031108,6294569.00600525,380,FaFi,1,1,0
2969,613234.547435911,6305889.46843224,3318,Fa,0,1,0
2970,563311.774569571,6227799.77020161,241,Fi,1,1,0
2971,676303.405678303,6226438.81065654,215,FaFi,0,1,0
2972,570232.129771935,6209440.55285553,6243,Fa,0,1,79
2973,486604.530760343,6189057.53003265,2379,Fi,0,1,0
2974,578930.141073734,6243844.78757162,118,FaFi,0,1,0
2975,491458.052813842,6325353.36057942,7761,Fa,0,1,85
2976,687007.945048976,6230679.78920384,1443,Fi,0,1,0
2977,563870.956977623,6233533.01999676,157,Fa,0,1,0
2978,575224.727308098,6216214.68915788,631,FaFi,0,1,0
2979,668096.759386686,6241536.8515997,1066,Fi,1,1,32
2980,708746.082892417,6331385.12528944,5,Fi,0,0,0
2981,527572.621985085,6277662.33093545,207,Fi,0,1,0
2982,702920.355410597,6242040.12732354,3717,Fa,0,1,0
2983,510855.165526407,6317344.49461184,365,Fi,0,1,115
2984,617167.570696714,6166337.77442808,863,Fi,1,1,0
2985,572134.649285875,6355453.45992302,683,Fa,0,1,0
2986,509119.669150486,6223177.80438845,1070,Fi,1,1,0
2987,662870.892910448,6228577.55619669,1090,Fi,0,1,14
2988,578361.5764751,6199186.55639561,616,Fi,1,1,0
2989,536047.773164821,6287907.0359446,2811,Fi,0,1,0
2990,595884.30168823,6336667.74203565,1584,FaFi,1,1,0
2991,704189.009181307,6337332.85502978,2051,Fi,0,1,0
2992,635573.541746191,6292903.43970892,1893,Fi,1,1,0
2993,485664.870535297,6253746.61663862,2806,Fi,1,1,23
2994,561917.368611067,6274645.85608782,1030,Fi,1,1,0
2995,833227.115317083,6317366.00730947,305,Fi,0,1,26
2996,625411.59812656,6231077.74116258,541,FaFi,0,1,0
2997,500128.077673545,6314365.63105836,928,FaFi,0,1,0
2998,615704.001137508,6303232.74764506,1339,Fi,0,1,0
2999,652632.359445586,6364821.60322492,318,FaFi,0,1,0
3000,694873.58367474,6168348.8380889,522,Fi,0,1,0
3001,572201.607708836,6226655.68230349,534,FaFi,0,1,0
3002,616414.69237741,6267212.35106758,978,Fi,0,1,0
3003,744388.715303446,6316934.65487611,96,Fi,0,1,9
3004,602835.806161941,6334542.27156887,477,Fi,0,1,95
3005,525125.621508564,6252468.65604234,763,FaFi,0,1,0
3006,829863.133038178,6334043.71475573,5,Fi,1,0,0
3007,610704.658811548,6420435.70440487,179,Fi,1,1,0
3008,805356.204857384,6278022.95039123,100,FaFi,0,1,0
3009,634522.003653983,6279796.56506349,69,Fi,0,1,0
3010,452535.107380078,6317038.04259516,1175,Fi,1,1,0
3011,615457.686662535,6269351.33095496,3041,Fi,0,1,0
3012,588744.569940849,6402053.36842015,139,Fi,0,1,0
3013,647682.516721219,6168476.01993866,1922,Fi,0,1,116
3014,635577.765202332,6283952.47906952,17,FaFi,0,1,0
3015,653714.086422043,6186369.54173026,210,FaFi,0,1,0
3016,690195.397432286,6242198.58832524,374,FaFi,0,1,86
3017,739723.61895151,6275570.42827408,430,Fi,0,1,0
3018,536050.424438949,6263162.68132129,5145,Fi,0,1,88
3019,797277.605619536,6347438.12112077,2063,Fi,1,1,0
3020,744245.181006297,6283201.35124662,634,Fi,0,1,0
3021,757846.211422998,6313436.4994409,19,FaFi,0,1,0
3022,604178.17311077,6350865.67557835,405,Fi,0,1,0
3023,607222.924379147,6309168.5807757,860,Fa,0,1,101
3024,596892.17753473,6366937.82983943,535,Fi,0,1,0
3025,642187.376460988,6238239.57913309,3886,Fa,0,1,0
3026,821591.805212848,6354823.60087072,72,Fa,0,0,0
3027,806682.553760891,6289143.56867452,5,Fi,1,0,0
3028,542271.784509393,6319423.60337227,2063,Fi,0,1,0
3029,598249.278853795,6301692.22673402,116,FaFi,0,1,0
3030,663551.233084761,6195958.11948612,160,FaFi,0,1,29
3031,480971.379161525,6190991.99334251,1227,Fi,0,1,0
3032,594102.038173215,6313968.66850341,155,Fi,0,1,0
3033,541779.890065062,6295956.560141,873,FaFi,0,1,0
3034,458622.988298821,6191429.30764524,1810,Fi,0,1,0
3035,710314.218187394,6154622.43641938,2867,Fi,0,1,0
3036,683916.960862933,6230309.43771327,318,FaFi,0,1,0
3037,615843.978289809,6192278.81539077,1241,Fi,0,1,0
3038,537510.276430559,6274572.53793007,2787,Fi,0,1,0
3039,648155.075632506,6300439.48745222,1810,Fa,0,1,0
3040,521220.152759912,6309701.43163935,13,FaFi,0,1,102
3041,663786.193107264,6330763.04911701,522,FaFi,1,1,0
3042,700543.586879938,6347234.29896255,1269,Fi,0,1,41
3043,639102.733174584,6227708.13475455,1487,FaFi,0,1,0
3044,510887.84672753,6303431.21213337,285,FaFi,0,1,63
3045,574041.800835695,6271601.87863284,5405,Fa,0,1,0
3046,626085.360772796,6156053.32278193,261,Fi,0,1,0
3047,615003.756525364,6410164.92306083,271,FaFi,0,1,0
3048,696746.514277693,6221369.04569254,121,Fi,0,1,0
3049,770710.277711039,6271504.94993859,673,Fi,1,1,0
3050,632435.911373164,6269378.38071064,518,Fi,0,1,0
3051,707018.389295295,6328836.9414112,3,Fi,1,0,0
3052,709490.341175743,6413942.22411772,93,Fi,0,1,0
3053,524472.133093159,6301699.44228749,1092,Fi,0,1,0
3054,544311.902190298,6321400.32952005,3028,Fi,0,1,37
3055,738910.135809831,6372328.6573152,6,Fi,1,1,0
3056,525870.066300432,6315999.06241123,2640,Fa,0,1,0
3057,488378.883831598,6318591.0031874,89,FaFi,0,1,0
3058,516478.240583564,6301038.72721214,1022,Fa,0,1,0
3059,699647.912090887,6312737.94552395,582,Fi,0,1,63
3060,761228.209997207,6402186.96758467,6,Fi,0,0,0
3061,499382.359171952,6234053.90562195,1408,Fi,0,1,53
3062,470460.865047467,6325377.35274511,2253,Fa,1,1,0
3063,669143.740769407,6374638.79193106,659,FaFi,0,1,0
3064,566119.782797688,6262220.68976787,391,Fa,0,1,0
3065,741727.968807733,6287974.45076722,484,Fa,0,1,0
3066,760479.382596544,6410740.13125837,1981,Fi,0,1,0
3067,583945.660206871,6176031.89739771,2207,Fi,1,1,35
3068,580347.611563732,6399187.55704326,1188,Fi,0,1,119
3069,712691.516836099,6400616.25590792,7,FaFi,0,1,0
3070,669661.421851571,6386349.8617076,539,Fi,0,1,0
3071,515869.555056733,6301420.95358113,1767,Fi,0,1,16
3072,752218.918576277,6392241.44996811,1544,FaFi,0,1,106
3073,553008.384395609,6293415.9168039,298,Fa,0,1,0
3074,549778.221458423,6241104.78315597,1846,Fi,0,1,0
3075,564412.250295256,6331412.90949202,3269,Fi,0,1,0
3076,562008.898581899,6294232.27090001,2232,Fi,1,1,47
3077,596165.303821074,6351509.89514601,7,Fi,0,0,0
3078,634921.986415132,6204800.99333432,305,FaFi,0,1,51
3079,665559.082540765,6269174.97305892,88,FaFi,0,1,0
3080,569388.722805031,6182160.05943733,1614,Fi,0,1,0
3081,477027.389901874,6196859.67678303,313,FaFi,0,1,0
3082,676430.455512225,6418730.88764555,381,Fi,0,1,0
3083,680418.831557841,6352140.81167005,368,FaFi,0,1,0
3084,464913.306019203,6229898.4366864,3,Fi,1,0,0
3085,698275.280345219,6247244.24342419,298,FaFi,0,1,0
3086,594549.741035386,6400363.4647814,10726,Fa,0,1,30
3087,745173.854422481,6331296.29240538,276,FaFi,0,1,0
3088,609359.170262702,6249029.46406791,271,Fi,0,1,0
3089,678653.591221664,6405113.59694106,5,Fi,0,0,0
3090,663919.943766162,6302128.90606299,691,FaFi,0,1,0
3091,797486.155778438,6280379.18923291,32,Fi,0,1,0
3092,578208.173345647,6323354.59801036,21,FaFi,0,1,0
3093,553559.962452756,6321420.72221595,871,FaFi,0,1,0
3094,609466.643050162,6313242.34615658,601,FaFi,0,1,55
3095,556753.058942136,6252386.68435181,932,Fi,1,1,101
3096,639039.87598556,6296496.84933871,1367,Fi,1,1,0
3097,442364.878638707,6205289.63220514,475,FaFi,0,1,0
3098,763561.099877536,6296415.2310968,1223,Fi,1,1,0
3099,799127.693957593,6288945.09268966,1500,Fi,0,1,0
3100,575351.083279439,6291027.8183049,20,Fi,0,1,0
3101,582411.284130438,6216085.69856527,85,Fi,0,1,0
3102,583825.673956552,6232264.25306053,2557,Fa,0,1,0
3103,595385.379906851,6221385.30678289,1837,FaFi,0,1,33
3104,614244.06746903,6395838.51493809,296,FaFi,0,1,0
3105,635032.46483318,6281373.49503862,855,FaFi,0,1,0
3106,709342.432965065,6243114.3541588,6,Fi,1,0,0
3107,602868.465478353,6234204.30130734,929,FaFi,0,1,0
3108,593271.047848864,6306980.88147915,180,Fi,1,1,0
3109,627996.568419337,6360167.17558789,666,FaFi,0,1,0
3110,679985.689160613,6412163.05920845,844,Fi,1,1,0
3111,442649.691739968,6208840.63522013,4,FaFi,0,1,0
3112,575596.926060728,6329625.57993349,56,Fi,0,1,0
3113,706403.116079628,6329970.12056119,164,Fa,0,1,0
3114,518636.493595809,6325997.94698497,1903,Fi,0,1,125
3115,587179.589268357,6339691.37060778,1174,Fa,0,1,0
3116,609065.653103804,6170454.4524119,698,Fi,1,1,0
3117,461978.397339857,6193504.2344677,32,FaFi,0,1,0
3118,684303.459124867,6247663.56114912,3006,Fi,0,1,0
3119,769663.636811435,6272161.18668945,4,Fi,1,0,0
3120,633611.168231327,6218197.85133736,5571,Fa,0,1,0
3121,511806.766010742,6316659.42340705,741,Fi,0,1,0
3122,577854.780301113,6303577.20555373,150,Fi,0,1,15
3123,504379.008994551,6267078.39663181,732,Fi,1,1,0
3124,472725.924145079,6293041.90261256,456,Fi,1,1,0
3125,584652.270534353,6288227.12952203,51,FaFi,0,1,0
3126,510293.03063635,6246846.36289824,155,Fa,0,1,0
3127,593231.735482583,6425745.24696841,457,FaFi,0,1,0
3128,728263.362501867,6270214.86939122,283,Fi,0,1,0
3129,560024.338171075,6231444.82875627,937,FaFi,0,1,0
3130,455973.597721071,6184153.33969713,1258,Fi,0,1,0
3131,780462.74070261,6319539.22425534,1609,Fi,0,1,0
3132,564398.355262308,6314191.14541656,450,FaFi,0,1,0
3133,507459.088634796,6276627.64947756,18,Fi,0,1,0
3134,585061.285916904,6272751.40579829,3100,Fi,0,1,55
3135,513955.981809703,6268762.50587218,486,FaFi,0,1,0
3136,587609.936382241,6383314.08815837,2055,Fi,1,1,0
3137,618656.393747021,6221945.61111317,800,FaFi,0,1,0
3138,460499.719220934,6207397.11023009,1138,Fi,0,1,0
3139,704929.499581741,6354833.56304669,473,Fi,1,1,0
3140,597769.758454992,6286890.3503635,662,Fi,0,1,0
3141,721115.796027917,6373612.54178616,1548,Fi,0,1,0
3142,691038.998137503,6217261.62354823,269,Fa,0,1,0
3143,718986.692180746,6280669.2902899,10,Fi,1,0,0
3144,627225.367614173,6356614.51735098,2585,Fa,0,1,59
3145,638944.484437917,6160941.74560736,2596,Fi,0,1,24
3146,601812.034687723,6308083.25886418,626,Fi,0,1,0
3147,561415.566840788,6381006.60489792,489,FaFi,0,1,0
3148,580521.445731878,6304804.56109731,527,Fi,0,1,0
3149,790324.809654772,6276191.17743688,1227,Fi,0,1,113
3150,538355.195885018,6288282.25538034,383,Fi,0,1,0
3151,665951.130530952,6321487.78723519,9,FaFi,0,1,0
3152,508299.252756475,6179994.01191855,1137,FaFi,0,1,0
3153,508452.069199812,6183835.06306436,560,Fi,0,1,0
3154,571931.86438055,6381508.60478578,6,FaFi,0,1,57
3155,447848.596545245,6285349.01768429,210,Fi,0,1,0
3156,676683.011233241,6328942.59738436,2404,Fi,0,1,25
3157,731405.230888277,6258433.13302263,622,Fi,0,1,11
3158,834871.665770399,6344283.44968273,2463,Fi,1,1,0
3159,605960.995076716,6305771.13317308,578,Fi,1,1,0
3160,495194.574523893,6281319.83029291,2999,Fa,0,1,0
3161,551161.402514131,6252239.16883109,2909,Fi,0,1,0
3162,513564.056432518,6318425.55039423,85,Fi,1,1,0
3163,501506.643790803,6307378.65313843,654,FaFi,0,1,0
3164,571919.06768654,6228097.48239133,6797,Fi,0,1,0
3165,644364.871703155,6321152.04616039,636,Fi,1,1,0
3166,523712.857403846,6262289.23412593,4,Fi,1,0,0
3167,789452.612861936,6307005.39610668,1148,FaFi,0,1,43
3168,489476.306444686,6181110.9547238,93,FaFi,0,1,0
3169,535497.014514244,6353060.44335673,37,Fi,0,1,0
3170,695237.717911335,6303338.92762228,879,FaFi,0,1,34
3171,604848.328980759,6353957.67507897,2015,Fi,0,1,0
3172,681353.254791064,6274404.02383156,231,FaFi,0,1,0
3173,617559.832649032,6310539.64886738,343,FaFi,0,1,108
3174,537434.16355479,6237623.87541088,1038,Fi,1,1,24
3175,562502.549371993,6381322.90945279,5448,Fi,1,1,122
3176,582195.055075834,6271952.60769595,150,FaFi,0,1,120
3177,601877.866243462,6422482.08951467,695,FaFi,0,1,0
3178,549829.857554935,6235384.78817503,113,Fi,1,1,0
3179,807020.417648916,6286957.8754548,456,Fi,0,1,0
3180,686009.411043122,6347287.12418015,47,FaFi,1,1,5
3181,526563.045676994,6282650.4577489,172,Fa,0,1,0
3182,733890.287998081,6412848.45070415,2352,Fi,0,1,114
3183,653432.779661837,6209668.27086083,436,Fi,0,1,53
3184,769886.964328399,6374875.95694097,760,Fi,0,1,1
3185,612484.276230514,6401151.5124935,1992,FaFi,0,1,0
3186,573888.951076793,6265818.54035838,902,Fi,1,1,0
3187,616192.783751781,6372804.37112635,1245,Fi,0,1,0
3188,498166.160806625,6245572.39615929,2702,Fi,0,1,85
3189,809470.276815823,6287060.12774993,264,FaFi,0,1,0
3190,459368.773040745,6206954.58231476,413,Fi,0,1,0
3191,760783.384876843,6295438.16996686,97,Fi,0,1,0
3192,636666.347564537,6238183.86709124,673,FaFi,0,1,15
3193,642957.973189506,6165215.38562582,97,Fi,0,1,2
3194,537055.307942006,6331629.6878347,3,Fi,1,0,0
3195,791830.669659561,6284477.70548127,1004,Fi,0,1,0
3196,671790.410022413,6226034.16553607,271,FaFi,0,1,52
3197,443648.434432174,6202220.31040865,7822,Fa,0,1,56
3198,719662.136823348,6279173.29219898,948,Fi,0,1,112
3199,580770.041687982,6314508.7085626,462,FaFi,1,1,0
3200,746888.065767479,6320669.46680946,933,Fi,0,1,0
3201,578549.055956008,6402318.7384482,138,FaFi,0,1,0
3202,499749.56918745,6248365.0079891,756,FaFi,0,1,0
3203,641539.033102079,6226951.68227927,574,FaFi,0,1,0
3204,641882.870148437,6219316.68097784,414,Fi,0,1,0
3205,522344.294748945,6269103.50114799,161,Fi,0,1,0
3206,631471.759127724,6347216.34023923,3,Fi,1,0,0
3207,529739.792919398,6277089.6448974,759,Fi,0,1,15
3208,686285.941367434,6154207.39610981,1161,Fi,0,1,0
3209,676542.762280645,6220803.6032483,45,Fi,0,1,0
3210,769710.372491257,6266455.16547732,342,Fi,0,1,0
3211,729633.470862188,6361898.55392037,176,FaFi,0,1,77
3212,566501.691425369,6254577.78424195,465,FaFi,0,1,13
3213,654388.426570633,6345965.71211548,132,Fi,0,1,0
3214,684256.944734646,6226873.04774103,2341,Fa,1,1,41
3215,603057.691046567,6293023.37866586,42,FaFi,0,1,0
3216,448358.766481925,6231168.9501159,63,FaFi,0,1,0
3217,707723.142548722,6378671.55860316,1878,Fi,1,1,19
3218,695517.832931783,6241501.26159426,1533,Fi,0,1,0
3219,519482.527705039,6286562.77113392,1184,Fi,0,1,0
3220,455830.892893552,6202941.77847998,433,Fi,0,1,0
3221,622656.137141454,6188139.61119082,328,FaFi,0,1,0
3222,654642.484911544,6233063.38743677,3,Fi,1,0,0
3223,583397.990036147,6353899.6376508,14510,Fa,0,1,81
3224,519446.735650855,6325542.71083199,1246,Fi,0,1,0
3225,657973.553171172,6139292.94186524,12122,Fa,0,1,116
3226,496430.675079961,6182452.25160351,738,Fi,0,1,0
3227,477566.864736794,6276645.11377939,5100,Fa,0,1,97
3228,567526.007477175,6331137.7215556,200,Fi,0,1,48
3229,684093.771254088,6231912.78169922,544,FaFi,0,1,55
3230,570766.797688685,6195491.66551025,61,Fi,0,1,63
3231,735532.06388037,6402258.05646441,866,FaFi,0,1,63
3232,495221.289503356,6299720.35696476,455,Fi,0,1,0
3233,660081.544622619,6372526.92320772,965,Fi,1,1,0
3234,624582.890455736,6315340.46935956,1281,Fi,0,1,0
3235,458191.561799721,6276986.92103366,111,FaFi,0,1,0
3236,485688.097052732,6304974.54514113,336,FaFi,0,1,0
3237,671326.473980393,6402154.09496967,37,FaFi,1,1,0
3238,559910.025727504,6232908.1146931,1430,FaFi,1,1,0
3239,754954.020038801,6268359.06880014,387,FaFi,0,1,0
3240,541035.628069152,6293138.95209063,46,Fi,0,1,0
3241,652004.043332911,6376938.83882027,210,Fi,1,1,72
3242,531145.4970554,6250106.89675652,717,Fa,0,1,0
3243,570642.167776232,6180855.14035672,4,Fi,1,0,0
3244,566039.358438437,6262643.31975928,722,FaFi,0,1,0
3245,593622.265123238,6275926.97641107,74,FaFi,1,1,110
3246,711915.258024785,6382110.74076347,566,FaFi,0,1,0
3247,593958.739429809,6255708.1885889,9,Fi,1,0,0
3248,466725.867353524,6283203.49535207,510,Fa,0,1,0
3249,601022.734737992,6257619.50914542,2,Fi,1,0,0
3250,564155.75874573,6249436.11575591,3,Fi,0,0,0
3251,493329.823917906,6251472.22744184,3041,Fi,0,1,28
3252,737426.344386783,6299899.6527185,1650,Fi,1,1,0
3253,554479.800209937,6324936.12407946,178,Fi,0,1,0
3254,692604.938708596,6303389.69902435,1264,Fa,0,1,73
3255,464551.079465058,6234073.44119442,575,Fi,0,1,30
3256,617103.206491313,6371492.31542586,499,Fi,0,1,0
3257,598217.276664914,6243431.53160981,568,FaFi,0,1,0
3258,516734.354719523,6250741.8557879,31,Fi,0,1,0
3259,615805.998741512,6158520.23731033,248,FaFi,0,1,0
3260,645669.104054417,6210833.47489591,248,Fa,0,1,0
3261,489547.129863945,6206630.75109873,350,FaFi,0,1,0
3262,701485.369238062,6170338.64092455,737,FaFi,0,1,26
3263,662464.201117557,6400309.14171835,389,FaFi,0,1,0
3264,661579.343726257,6325458.31799734,3208,Fi,0,1,20
3265,697902.508193618,6217747.07612385,4593,Fa,0,1,122
3266,626388.52733069,6229595.07380511,260,FaFi,0,1,0
3267,657656.824833676,6335067.14046615,5,FaFi,0,1,0
3268,508766.562756587,6230385.9873813,11113,Fa,0,1,13
3269,576380.569887338,6258419.9644325,2399,Fi,0,1,27
3270,556331.146821182,6295942.36078757,334,Fi,0,1,0
3271,590285.431121535,6281694.90370852,5709,Fa,0,1,0
3272,486789.580452123,6185456.71003904,2008,Fi,0,1,0
3273,688773.382249853,6394099.63440964,816,Fi,1,1,0
3274,637044.373316893,6281168.22606839,2122,Fi,0,1,0
3275,522015.477453365,6272434.10293681,254,Fi,0,1,0
3276,508303.380076207,6305882.22750225,2062,Fa,0,1,0
3277,605957.675635003,6289447.5213145,1019,Fi,0,1,34
3278,570595.958111073,6356230.84143603,918,FaFi,0,1,0
3279,615023.815328569,6217716.01162079,267,FaFi,0,1,0
3280,502678.90938022,6293730.99108836,427,FaFi,0,1,0
3281,496832.399043436,6312760.80626146,1447,Fi,0,1,0
3282,827887.077084703,6293180.20989225,3415,Fi,0,1,0
3283,682817.377525423,6319344.03747377,445,Fi,0,1,0
3284,474971.288468208,6237973.48496297,3127,Fi,0,1,101
3285,495268.844003551,6192203.50552687,529,FaFi,0,1,0
3286,818433.634279873,6325798.15008927,1,FaFi,0,1,109
3287,567137.410530068,6298183.78946284,487,Fi,0,1,0
3288,635655.413231964,6269886.63121339,342,Fi,1,1,12
3289,680876.48903257,6306638.04233995,20,FaFi,0,1,0
3290,481531.023493301,6182738.77716522,495,FaFi,0,1,0
3291,683206.738190328,6247683.90084876,135,Fi,1,1,0
3292,687158.504338383,6172610.91601905,1077,Fi,0,1,0
3293,808540.183335909,6318103.89244561,140,FaFi,0,1,0
3294,793753.724555369,6349717.82746914,154,Fi,0,1,0
3295,681669.072665959,6297402.37553703,126,Fi,0,1,0
3296,695453.790939673,6242874.84876098,6353,Fi,1,1,0
3297,672622.448565805,6180229.03990319,1719,Fi,0,1,18
3298,679749.073325237,6177727.43917997,7,Fi,1,0,0
3299,564268.073037019,6329141.27455873,63,FaFi,0,1,0
3300,715370.785124861,6415429.24081406,1825,Fa,0,1,0
3301,584603.645637307,6257379.36106275,1007,Fi,0,1,0
3302,559614.429032555,6312997.83681789,125,Fi,0,1,0
3303,770977.974916538,6275492.90756869,126,FaFi,0,1,53
3304,559156.871504521,6185710.04479787,3338,Fi,0,1,0
3305,482214.808164819,6225230.09164167,947,FaFi,0,1,0
